secid,date,days,cp_flag,delta,impl_volatility,impl_strike,impl_premium,dispersion
101310.0,2022-01-10,60.0,C,85.0,0.370932,2797.24,475.2411,0.046161
101310.0,2022-01-10,60.0,C,90.0,0.395222,2666.268,591.9135,0.073832
101310.0,2022-01-10,91.0,P,-90.0,0.282822,3903.773,691.6769,0.003527
101310.0,2022-01-10,91.0,P,-85.0,0.283666,3776.887,577.5068,0.00374
101310.0,2022-01-10,91.0,P,-80.0,0.285053,3678.488,493.556,0.004241
101310.0,2022-01-10,91.0,P,-75.0,0.287104,3596.127,427.4138,0.004618
101310.0,2022-01-10,91.0,P,-70.0,0.289424,3522.95,372.2804,0.004502
101310.0,2022-01-10,91.0,P,-65.0,0.29146,3455.145,324.3151,0.004044
101310.0,2022-01-10,91.0,P,-60.0,0.293006,3390.783,281.6,0.003818
101310.0,2022-01-10,91.0,P,-55.0,0.294458,3328.891,243.4697,0.004069
101310.0,2022-01-10,91.0,P,-50.0,0.296255,3268.534,209.4569,0.00459
101310.0,2022-01-10,91.0,P,-45.0,0.29852,3208.556,178.9229,0.005232
101310.0,2022-01-10,91.0,P,-40.0,0.30131,3147.696,151.2469,0.006331
101310.0,2022-01-10,91.0,P,-35.0,0.30536,3084.421,126.3325,0.00867
101310.0,2022-01-10,91.0,P,-30.0,0.312566,3015.74,104.3333,0.012221
101310.0,2022-01-10,91.0,P,-25.0,0.323623,2937.598,84.53577,0.015506
101310.0,2022-01-10,91.0,P,-20.0,0.336278,2847.155,65.66721,0.020354
101310.0,2022-01-10,91.0,P,-15.0,0.351117,2738.009,47.65697,0.030164
101310.0,2022-01-10,91.0,P,-10.0,0.370745,2594.733,30.62203,0.043202
101310.0,2022-01-10,91.0,C,10.0,0.306387,3980.813,21.97922,0.021028
101310.0,2022-01-10,91.0,C,15.0,0.298479,3816.424,35.02565,0.014208
101310.0,2022-01-10,91.0,C,20.0,0.294434,3699.825,49.49888,0.00769
101310.0,2022-01-10,91.0,C,25.0,0.294118,3609.582,65.82812,0.00461
101310.0,2022-01-10,91.0,C,30.0,0.295663,3532.687,84.14457,0.004189
101310.0,2022-01-10,91.0,C,35.0,0.29765,3462.697,104.4046,0.003991
101310.0,2022-01-10,91.0,C,40.0,0.299393,3396.62,126.5704,0.003851
101310.0,2022-01-10,91.0,C,45.0,0.300998,3333.092,150.8781,0.004113
101310.0,2022-01-10,91.0,C,50.0,0.302875,3271.153,177.7808,0.00466
101310.0,2022-01-10,91.0,C,55.0,0.305199,3209.659,207.8101,0.005372
101310.0,2022-01-10,91.0,C,60.0,0.308088,3147.314,241.6633,0.006662
